content_id,title,text,section,category,content_tier,content_length,authors,published_date,keywords,summary,url,top_image
1436707,Surge in pet ownership spurs diversified market,"KUALA LUMPUR: Pet ownership in Malaysia is experiencing a significant surge, leading to a diversified market and new challenges in veterinary care and pet accommodations.

Dr Salehatul Khuzaimah Mohamad Ali, a veterinarian, said the current ratio of veterinarians to the population of one for every 14,311 individuals might seem inadequate at first glance.

“It is still acceptable since not everyone owns pets,” she said.

“Pet ownership has indeed increased, making animal companions both popular and competitive.”

However, she said the availability of veterinary services varied by region.

“Densely populated areas have multiple veterinary clinics while rural regions often lack such facilities, forcing residents to travel for veterinary care,” she said.

Dr Salehatul added that awareness among pet owners regarding veterinary services is improving but remains insufficient overall.

She also called for more universities to offer veterinary degrees in order to address the shortage of veterinarians, despite current challenges such as a lack of teaching staff.

“Many Malaysian veterinary students study abroad and return to practise locally, which also helps to some extent,” Dr Salehatul added.

Quoting Gandhi’s quote that “The greatness of a nation and its moral progress can be judged by the way its animals are treated”, she said both the government and society must collaborate more effectively to improve animal welfare.

Malaysia Pet Association vice-secretary Danny Loh said there had been a notable rise in pet ownership and a growing interest in non-traditional pets among Malaysians.

“Traditionally, pet ownership used to be dominated by dogs and cats. But now it includes a wider range of pets such as turtles, snakes, birds and fish.

“This diversification has led to an increase in pet stores offering a variety of pet food to meet the needs of these different types of pets,” he said.

Loh also said the current options were sufficient for pet-friendly accommodations, as pet owners could choose from pet shops, pet hotels and pet sitters, or even rely on friends and family members when they are away.

Psychologist Assoc Prof Dr Anasuya Jegathevi Jegathesan said the increasing pet ownership could be attributed to the fact that pets greatly enhance mental health by reducing loneliness, anxiety and depression.

“Unlike coming back to an empty house, you’re greeted with energy and life, which can be incredibly rejuvenating.

“The feeling of belonging and the relaxation that come from interacting with pets – whether watching fish swim or playing with a dog or a cat – is crucial for mental well-being,” she said.

However, she said such mental health benefits could only be enjoyed if there were a meaningful bond and responsible care for the pets.

The University of Cyberjaya’s Dean of the Faculty of Psychology and Social Sciences said the mental health advantages depended on the relationship between the pet and owner rather than the type of pet.

“Individuals who dislike certain pets won’t experience these mental benefits. Essentially, the connection and affection you feel for your pet are what improve your mental health,” she noted.

Dr Anasuya also called for practical consideration in pet ownership.

“The responsibilities of care, including feeding, grooming and attending to health needs, must be balanced with the benefits.

“Be it rescued animals or pedigree, responsible pet ownership, including regular medical care, is crucial to maintaining both the pet’s and the owner’s well-being.

“Overall, pets can lead to a healthier lifestyle and improved mental health when the relationship is based on affection and care,” she added.",News,Nation,Complimentary,Medium,,2024-09-06 00:00:00,,"KUALA LUMPUR: Pet ownership in Malaysia is experiencing a significant surge, leading to a diversified market and new challenges in veterinary care and pet accommodations.",https://www.thestar.com.my/news/nation/2024/09/06/surge-in-pet-ownership-spurs-diversified-market,https://apicms.thestar.com.my/uploads/images/2024/09/06/2898459.jpg
1436284,"RMK13 to be a concise document with radical reforms, says Rafizi","CYBERJAYA: The 13th Malaysia Plan (RMK13) under the Madani government is set to be a comprehensive reform catered to the people and will avoid becoming just a “voluminous” document, says Economy Minister Rafizi Ramli.

He said that his ministry will embark on more engagement with the masses to ensure RMK13 will not only address the people’s economic wellbeing but easily understood by the common man.

The main objective is to make Malaysia a “consumption powerhouse” by 2040, as the country is then projected to be at the heart of one of the biggest global consumption markets of Asian countries.

RMK13 is a five-year roadmap for the government to carry out between 2026 and 2030.

The minister pointed out that the Malaysia Plans have become “voluminous” over the past decades that the masses were not only able to relate to the plans but also the plans seem to be buried in the paperwork.

Rafizi also said that the engagement and preparation of the RMK13 would be fast-tracked to a six-month duration compared to the usual one and a half years in the past.

The minister said this in his keynote address to stakeholders at the Kick Off Conference RMK13 held at a hotel here on Thursday (Sept 5) and attended by about 1,000 participants.

“RMK13 will be more similar to RMK1. A strategic document that is equally concise and comprehensive. Each word must be committed towards a specific policy direction.

“Anyone who has written a concise essay, let alone a five-year plan, knows this is no easy task,” said Rafizi.

He stressed that his views should not be misconstrued as not acknowledging the successes of the past Malaysia Plans under previous governments.

Rafizi further said that the bumiputra agenda will still be retained but in a manner where RMK13 would be a balancing act in catering to every Malaysian's needs.

“The other challenge is a commitment to radical reform. The planning phase of RMK13 is akin to a blank canvas. We want to gather creative ideas and inputs from as many people as possible.

“Crucially, it is actually getting the sequencing of policies correct. Instead of a large blueprint, the preference now is to roll out reforms in pocket sizes,” said Rafizi.

He said that with the projected growth of South-East Asia’s compound annual growth rate at 4% until 2040, this region is set to become the fourth largest economy in the world.

“Malaysia must become a consumption powerhouse. An economy that is primarily driven by our people will be the most important determinant of our long-term trajectory and growth rate.

“By boosting domestic demand, we kickstart a virtuous economic cycle. Higher private consumption creates more jobs across all sectors in retail, services, and manufacturing. This translates to lower unemployment and higher disposable income. This increase in savings helps to localise investments into better public infrastructure such as healthcare and education.

“A healthier and better educated people create a more productive society. One that reinvests in lifelong talent development and stems brain drain,” said Rafizi.

He stressed that it is vital to shape an economy that is more resilient to fluctuations in global markets, trade disputes, and geopolitics.

“Marrying a traditionally trading-based economy with greater consumption diversifies our growth and mitigates risks,” said Rafizi.

He called on the participants at the conference, which included economists and civil servants from various departments and agencies, to not “fear imagination” and not to think about money.

“Let those in the pay grade above you who will make the decisions decide. Take into account the diagnosis of the people and push the boundaries,” said Rafizi.

He stated that the RMK13 is expected to be tabled in the middle of next year.

The last Malaysia Plan RMK12, launched on Sept 27 in 2021, ends in 2025.",News,Nation,Complimentary,Medium,,2024-09-05 00:00:00,"13th Malaysia Plan,RMK13,rafizi ramli,reforms,concise","CYBERJAYA: The 13th Malaysia Plan (RMK13) under the Madani government is set to be a comprehensive reform catered to the people and will avoid becoming just a “voluminous” document, says Economy Minister Rafizi Ramli.",https://www.thestar.com.my/news/nation/2024/09/05/rmk13-to-be-a-concise-document-with-radical-reforms-says-rafizi,https://apicms.thestar.com.my/uploads/images/2024/09/05/2897328.JPG
1434926,Gombak activity centre for seniors to open in 2025,"Selayang Municipal Council (MPS) is the first local authority to have a senior citizens activity centre (Pawe) under its purview.

The centre looks set to become a popular place for those over 60, as some 170 registrations were recorded during its soft launch.

Centre facilities include a games area with carrom tables and board games, a lounge with two pay-per-use massage chairs, classroom, surau, kitchen and disabled-friendly toilets.

At the event, MPS president Shahman Jalaludin said construction started in February last year.

It occupies 0.58ha of government land and has a built-up area of 4,387sq ft.

Pawe Sungai Tua is located at Jalan Laksamana 2, Taman Gombak Permai in Selangor.

The building design is based on a modern tropical concept and is a collaborative effort between RBA Akitek and RHM Usahawan Berjaya, a contractor appointed by MPS.

Based on sustainable design standards, the centre is equipped with solar and rain-harvesting systems.

In order to be energy efficient, the building is also designed to allow in plenty of natural light and fresh air.

The centre, which has a capacity for 150 people, will be managed by the MPS Community Development Department and is the result of a strategic partnership between MPS and Rexpoint Resources Sdn Bhd.

The Gombak Welfare Department is also involved in the project.

Various free activities covering health, social, economical and spiritual aspects will be carried out at the centre.

Although walk-ins are welcome, visitors are encouraged to register so that they can be included in invitations to upcoming events and programmes.

The centre is open from 9am to noon on weekdays for registration and is estimated to be operational by next January.

There are 150 Pawes nationwide, of which 18 are in Selangor.

The majority of them are run by the Welfare Department.

Pawe, formerly known as old folk’s daycare centres, were established by the government in 2002.

Amirudin (second left) greeting guests playing carrom at the Pawe soft launch.

Selangor Mentri Besar Datuk Seri Amirudin Shari, who was guest of honour at the Sungai Tua Pawe soft launch, said the centre was timely as Malaysia was demographically shifting towards an increasingly ageing population.

“In 2008, the typical lifespan was 68 years but the latest figures from the Statistics Department show it has risen to 78 years, an increase of 10 years.

“This is a good sign as it shows that we have improved where healthcare facilities, education and awareness are concerned.

“In line with this, facilities for the elderly are necessary so that they can engage in healthy activities,” he said.

Amirudin said a holistic approach for public facilities, infrastructure and development policies regarding the needs of the elderly would be discussed during the state executive councillors’ retreat.

He said caring for the elderly is under the purview of Selangor women development and social welfare committee chairman Anfaal Saari.

“Local councils will also have to conduct studies on how to create a complete ecosystem that will cover the medical and basic needs of the elderly, especially in terms of equipment and facilities.

“We used to do this for kindergartens. Now we will have to do the same for Pawe,” he said.

Visitors trying the pay-per-use massage chairs.

Expressing his own hopes on how he would like to spend his retirement years, Amirudin, who is a father of six, said that in addition to making up for lost time with his children, he was looking forward to playing with his grandchildren, tending to his farm and spending more time at the mosque.

“I also want to remain close to and be surrounded by my community. It’s not nice to live alone,” he said.

The Pawe Sungai Tua soft launch was carried out in tandem with the groundbreaking ceremony of Kompleks Islam Wira Damai across the road.

A project by Permodalan Negeri Selangor Bhd (PNSB), the complex is expected to be completed by 2027 and will be able to cater to 2,700 people.

During the event, PNSB chief executive officer Raja Ahmad Shahrir Iskandar Raja Salim also presented a mock cheque of RM20,000 to Pawe Sungai Tua for the purchase of equipment.",Metro,Metro News,Complimentary,Medium,,2024-09-04 00:00:00,"Selayang Municipal Council,senior citizens activity centre,PAWE,Selangor Mentri Besar Datuk Seri Amirudin Shari,Permodalan Negeri Selangor Berhad",Selayang Municipal Council (MPS) is the first local authority to have a senior citizens activity centre (Pawe) under its purview.,https://www.thestar.com.my/metro/metro-news/2024/09/04/gombak-activity-centre-for-seniors-to-open-in-2025,https://apicms.thestar.com.my/uploads/images/2024/09/04/2894506.jpg
1434627,Miss Malaysia Tourism 2024 finals to be held tomorrow,"THE 27th Miss Tourism International 2024 World Final will see participants from 50 countries.

The finals will be held in December and take place at Sunway Lagoon Hotel.

“The participants of the event will be wearing Batik Malaysia and the event also aims to promote the country and the upcoming Visit Malaysia 2026,” said Miss Malaysia Tourism Pageant president Tan Sri Danny Ooi.

Meanwhile, the Miss Malaysia Tourism 2024 finals will be held on Sept 4 with 16 contestants from around the country vying for three titles.

Among the titles contested will be Miss Malaysia Tourism 2024, Miss Malaysia Tourism Queen of the Year 2024 and Miss Malaysia Tourism Metropolitan 2024.

The event will be jointly organised by D’Touch International Sdn Bhd and MyShoppo Sdn Bhd and will take place at Berjaya Times Square.

The public can also cast their votes for their favourite candidate of The Miss MalaysiaTourism 2024 finals ‘Malaysia Dreamgirl of the Year 2024’ at http://dreamgirl.vote/vote.

A lucky online voter also stands a chance to win two VIP tickets to Andy Lau’s concert.

Among the prizes for the winner of the Miss Malaysia Tourism 2024 is a cash prize of RM5,000, Peninsula College Diploma sponsorship worth RM25,000 or a UK degree sponsorship of RM63,000.

The prizes for the winner of Miss Malaysia Tourism Queen of the Year 2024 consists of a cash prize of RM5,000 and Peninsula College Diploma sponsorship worth RM75,000 or a UK degree sponsorship of RM189,000.

As for the winner of Miss Malaysia Tourism Metropolitan 2024, she will take home a cash prize of RM5,000 and Peninsula College Diploma sponsorship worth RM75,000 or a UK degree sponsorship of RM189,000 among the gifts.",Metro,Metro News,Complimentary,Short,Sheila Sri Priya,2024-09-03 00:00:00,"Miss Tourism International 2024,World Final,participants,Sunway Lagoon Hotel,Miss Malaysia Tourism Pageant president,Danny Ooi",THE 27th Miss Tourism International 2024 World Final will see participants from 50 countries.,https://www.thestar.com.my/metro/metro-news/2024/09/03/miss-malaysia-tourism-2024-finals-to-be-held-tomorrow,https://apicms.thestar.com.my/uploads/images/2024/09/03/2893618.jpg
1431343,Berjaya Corp expects moderate growth in FY25,"PETALING JAYA: Berjaya Corp Bhd (BCorp), which reported a wider loss for the fourth quarter ended June 30 (4Q24), is cautiously optimistic about the performance of its business operations for the financial year ending June 30, 2025 (FY25).

BCorp noted that the closure of legal number forecast operators (NFO) outlets in Kedah and Perlis may result in the proliferation of illegal operators in these areas.

The group recorded a net loss of RM147.8mil in 4Q24 compared with a net loss of RM79.3mil posted in the same quarter a year ago.

Revenue for the quarter dipped 3.8% to RM2.46bil against RM2.55bil in 4Q23.

For the full financial year 2024 (FY24), BCorp posted a net profit of RM446.2mil or earnings per share of 7.85 sen compared with a net loss of RM110.3mil or loss per share of 1.96 sen in FY23.

Revenue in FY24 rose 4.5% year-on-year to RM10.04bil driven by higher contributions from all segments (property, hospitality, services) except for food retail segment.",Business,Corporate News,Complimentary,Short,,2024-08-30 00:00:00,"Corporate News,BerjayaCorp,RevenueGrowth,HospitalitySector,PropertyDevelopment,NetLoss,RetailIndustry","Berjaya Corp Bhd (BCorp), which reported a wider loss for the fourth quarter ended June 30 (4Q24), is cautiously optimistic about the performance of its business operations for the financial year ending June 30, 2025 (FY25).",https://www.thestar.com.my/business/business-news/2024/08/30/berjaya-corp-expects-moderate-growth-in-fy25,https://apicms.thestar.com.my/uploads/images/2024/08/30/2886038.jpeg
1431152,Berjaya Corp 4Q net loss widens to RM147.8mil,"KUALA LUMPUR: Berjaya Corp Bhd (BCorp), which reported a wider loss for the fourth quarter ended June 30 (4Q24), is cautiously optimistic about the performance of its business operations for the financial year ending June 30, 2025 (FY25).

“The group will be monitoring prevailing global and local political developments in the countries where the group has business operations.

“The performance of the domestic business segments of the group is expected to improve on the back of strong consumer spending and improvement in tourism activities,” the conglomerate said in a statement.

BCorp noted that the closure of legal number forecast operators (NFO) outlets in Kedah and Perlis may result in the proliferation of illegal operators in these areas.

The group recorded a net loss of RM147.8mil in 4Q24 compared with RM79.3mil posted in the year-ago quarter. Revenue dipped 3.8% to RM2.46bil against RM2.55bil.

For the full FY24, BCorp posted a net profit of RM446.2mil compared with a net loss of RM110.3mil while revenue rose 4.5% to RM10.04bil versus RM9.61bil last year.",Business,Corporate News,Complimentary,Short,,2024-08-29 00:00:00,"Corporate News,Berjaya Corp,BCorp,NFO,","KUALA LUMPUR: Berjaya Corp Bhd (BCorp), which reported a wider loss for the fourth quarter ended June 30 (4Q24), is cautiously optimistic about the performance of its business operations for the financial year ending June 30, 2025 (FY25).",https://www.thestar.com.my/business/business-news/2024/08/29/berjaya-corp-4q-net-loss-widens-to-rm1478mil,https://apicms.thestar.com.my/uploads/images/2024/08/29/2885156.jpeg
1427409,Selangorian steps closer to US$100k prize,"MAKING a significant positive impact on society is not limited to adults.

As evidenced by Ong Yong Xun (pic), students too have the power to do so.

As a Sijil Pelajaran Malaysia candidate, the Petaling Jaya, Selangor, lad often had to revise from physical books and notes during car rides to tuition classes.

“Reading in a car was already unbearable for my eyes, let alone doing it at night with only my smartphone as a torchlight,” the 24-year-old recalled.

It was during one such experience that he started thinking, “Isn’t there a better way to study anywhere, anytime?”

Fuelled by that thought, he set out in 2021 to create a free mobile application to ease students’ revisions after completing his Sijil Tinggi Persekolahan Malaysia.

Having made an impact with JomStudy, which offers concise revision notes, quizzes, exam papers and various educational tools for Malaysian secondary school students, Ong is now in the running for the Chegg.org Global Student Prize 2024.

This annual US$100,000 (RM437,399) award is given to an exceptional student who has made a real impact on learning, the lives of their peers, and society beyond.

Ong, an accounting student at Multimedia University in Cyberjaya, recently made the top 50 shortlist, selected from over 11,000 nominations and applications from 176 countries.

The top 10 finalists are expected to be announced next month, with the winner to be chosen by the Global Student Prize Academy later in the year.

Ong said it was his friends who encouraged him to apply for the award.

“The inspiration to apply came from the desire to showcase the potential of educational technology in transforming student learning experiences.

“I am incredibly honoured and excited to be shortlisted in the top 50. This recognition is a testament to the hard work and dedication I have put in, and I am extremely grateful for it,” he told StarEdu.

According to Ong, JomStudy has provided accessible education to over 450,000 students since its inception, with more than 50,000 using the application to revise every month.

“Because of JomStudy, students can now study anywhere, anytime, using our platform, instead of scrolling through social media,” he said.

The journey to this achievement was not without its challenges.

Ong said his biggest obstacle was building and coding the application from scratch.

As a self-taught coder, he relied on YouTube and Google, and even posed questions to strangers online when he encountered problems, such as unexplained bugs in the application or a computer that froze and stopped working.

A willingness to try different ways to solve problems or bugs, he said, is crucial for making progress.

While JomStudy initially catered to Forms Four and Five students, it has since expanded to include content for Forms One to Three, he shared.

Moving forward, Ong plans to enhance the application by incorporating more interactive features and expanding its content library.

“Additionally, we aim to reach more students globally by partnering with educational institutions and organisations,” he said.

He encouraged students to explore and engage with the resources on JomStudy, as “consistent use of the platform can significantly enhance students’ understanding and performance in their studies”.

When asked about his chances of making the top 10, Ong said: “While I am hopeful and confident in the impact JomStudy has made, I am also aware of the incredible achievements of the other nominees. Regardless of the outcome, being in the top 50 is already a significant achievement for me.”

This recognition is not Ong’s first; he has also been featured in Forbes’ “30 Under 30 Asia” and Tatler’s “Gen.T Leaders of Tomorrow”.

Despite these accolades, Ong said the most fulfilling aspect of operating JomStudy is seeing its positive impact on students’ lives, such as improved grades and increased confidence.

“It fuels my thirst for learning, knowing it will continue to benefit my users and community in the future,” he said.

To students aspiring to contribute to social change, his advice is to “identify a problem you are passionate about and take small, consistent steps towards solving it”.

“Collaboration and persistence are key to making a meaningful impact,” he said.

Quoting his favourite saying, he added: “Never stop seeking discomfort.”

The Global Student Prize, now in its fourth year, is open to students aged 16 and over who are enrolled in academic institutions or training and skills programmes, including part-time and online students.

Applications and nominations for this year’s award opened on Feb 1 and closed on May 5.

Congratulating Ong on his achievements, Chegg chief communications officer Heather Hatlo Porter said the top 50 finalists deserve the opportunity to have their stories told and their voices heard.

“Our finalists this year have made a huge impact in areas from the environment to equality and justice, from health and well-being to education and skills, from youth empowerment to ending poverty,” she said in a press release.

Varkey Foundation founder Sunny Varkey said Ong’s story is a testament to the crucial role that education plays in building a better world.

“As time runs out to achieve the United Nations Sustainable Development Goals, it is more important than ever to prioritise education so we can face the future with confidence,” he said.

The annual Global Student Prize was launched in 2021 by Chegg.org in partnership with the Varkey Foundation, as a sister award to the latter’s US$1mil (RM4.37mil) Global Teacher Prize.

Malaysian students have excelled in previous editions of the award.

Last year, Universiti Teknologi PETRONAS, Perak, chemical engineering student Kenneth Chong was a top 10 finalist, and Keningau Vocational College (KVC), Sabah, bakery and pastry student Nurul Nazieha Jasnie made the top 50.

In 2022, KVC construction technology student Alesyah Asa was a top 10 finalist, while Petaling Jaya secondary school student Yiq Zhenn Leong made the top 50 in 2021.

The 2023 winner, 24-year-old South Sudanese refugee Nhial Deng, empowered over 20,000 refugees in Kenya’s Kakuma camp through peacebuilding, education and entrepreneurship, while also creating a safe space for young people to heal from their trauma.

The 2022 winner, 17-year-old Igor Klymenko from Ukraine, completed his high school studies in a basement during the Russian invasion while refining a mine-detecting drone he’d worked on for eight years.

The inaugural 2021 winner, 21-year-old Jeremiah Thoronka from Sierra Leone, launched Optim Energy, a startup that converts vibrations from vehicles and pedestrian footfall on roads into electricity, benefiting 150 households and 15 schools.

Li Zhen, 20, a student in Selangor, is a participant of the BRATs Young Journalist Programme run by The Star’s Newspaper-in-Education (Star-NiE) team. For updates on the BRATs programme, go to facebook.com/niebrats.",News,Education,Complimentary,Long,,2024-08-25 00:00:00,"BRATs,Global Student Prize,Chegg,Varkey Foundation,Youth",MAKING a significant positive impact on society is not limited to adults.,https://www.thestar.com.my/news/education/2024/08/25/selangorian-steps-closer-to-us100k-prize,https://apicms.thestar.com.my/uploads/images/2024/08/25/2876316.png
1428661,Cat nutrition research deal mulled for Cyberjaya,"SEPANG Municipal Council (MPSepang) is reviewing a proposal from a pet food manufacturer to set up a cat nutrition research facility in Taman Tasik Cyberjaya, Selangor.

Council president Datuk Abd Hamid Hussain said the company planned to invest about RM18mil in the project and had identified a 0.4ha plot within the park.

In exchange, the company proposes to take over maintenance of the council’s cat park, Taman Kucing, nearby.

“This would include covering all expenses related to cat food, medical treatment and general hygiene.

Rescued felines are treated and neutered before being put up for adoption at the cat park run by Sepang Municipal Council.

“The company has requested a 30-year agreement to ensure a return on their significant investment,” Abd Hamid said, adding that the council was still working out the details.

“The primary goal of the research facility is to study cat behaviour in relation to food, with the aim of developing improved cat food varieties.

“The presence of a diverse range of cats in the park would provide valuable data for the company’s research,” he added during the council’s full board meeting.

Abd Hamid said the council spent RM435,000 to set up Taman Kucing to house cats rescued during enforcement operations.

It is currently run on donations from the public and corporate sector.

The rescued cats, he said, are treated and neutered before being put up for adoption, adding that 78 cats had been successfully rehomed.

On the proposed assessment tax revision, Abd Hamid said MPSepang received 9,610 objections from the 171,396 notices that were sent out.

“The objection hearing was concluded on Aug 23, with only 23.2% attendance.

“Most objections were not related to the increase in their bills, but rather perceived unsatisfactory services,” he said.

Abd Hamid added that a dedicated counter had been set up to address these service-related complaints.",Metro,Metro News,Complimentary,Short,,2024-08-27 00:00:00,"cat park,cat nutrition facility,Sepang","SEPANG Municipal Council (MPSepang) is reviewing a proposal from a pet food manufacturer to set up a cat nutrition research facility in Taman Tasik Cyberjaya, Selangor.",https://www.thestar.com.my/metro/metro-news/2024/08/27/cat-nutrition-research-deal-mulled-for-cyberjaya,https://apicms.thestar.com.my/uploads/images/2024/08/27/2879587.jpg
1428612,The bike path less travelled,"CYCLISTS yearn for open, smoothly paved roads and clear skies.

And as cliche as it sounds, the mental health benefits reaped from the sense of freedom and adventure from a long bike ride are often unsurpassed, especially when out with buddies.

Sadly, though, many routes in and around the Klang Valley are not ideal for road biking.

However, this has not stopped keen road cyclists from pursuing their passion for this beautiful sport.

It is probably why Putrajaya and its surroundings are so prized for being conducive to great long road rides. Ask the Singaporean riders who make a trip several times a year just to bike around Putrajaya for the weekend.

More than many other places, traffic largely disappears when government offices vacate at the end of the workday or on weekends. There is hardly any heavy vehicle, barring the odd 10-tonne truck hauling cargo and fuel on its way to Port Klang or KLIA.

Much has been said for the santai or relaxed-paced routes that meander the scenic waterways and gardens of the nation’s administrative capital through well-laid-out bicycle and jogging lanes.

Those 10km-30km routes are great for the relaxed family ride with flat bar all-road or foldable bicycles.

Ride predictably in sections with higher traffic in a single file and stay aware of your surroundings.

Less spoken about are the less travelled routes away from the usual scenic rides within Putrajaya’s picturesque locales that might not be too well known by many but are worth a visit for passionate roadies.

The beauty of cycling in Putrajaya lies in its central location to many areas that entice hardy riders to test their legs on weekend mornings or do high-intensity efforts on weeknights.

Both Putrajaya and Cyberjaya offer a good variation of gradients that are great for fitness building.

Many riders converge on Putrajaya for night riding due to the low traffic volume and away from the sun’s rays. One loop can take 40km to 50km.

There are many gathering points, but a popular one is in front of the Palace of Justice facing the main boulevard of Persiaran Perdana, which connects the Putrajaya International Convention Centre (PICC) and Perdana Putra, the office of the Prime Minister.

A variation of a 40km loop begins here, where riders make their way to Persiaran Selatan and head north to Persiaran Utara. From there, it is straight on to Lebuhraya Putrajaya-Cyberjaya to enter Cyberjaya.

The ride here typically takes riders back to Putrajaya via Persiaran Tasik and back to the starting point.

Rides can encompass the entire west-east span of Cyberjaya to Bangi traversing Putrajaya. It offers views of Putrajaya’s best sights and some challenging sections for a 60km route.

One such route begins from the Cyberjaya Lake Gardens connecting to Putrajaya via Persiaran Tasik. Stop by to take in the Putrajaya Lake views.

Head on via the Putrajaya-Cyberjaya Highway and ride past PICC towards the Persiaran Selatan cloverleaf interchange. Use the cloverleaf to get on to B13 Jalan Bukit Dugang and Jalan Sungai Merab towards Bangi.

From Universiti Kebangsaan Malaysia (UKM), head up Persiaran Universiti and then Persiaran Bandar towards Bandar Baru Bangi.

Many sections in and around Putrajaya are popular with experienced cyclists for their well-paved and well-connected routes.

Riders will return to Putrajaya past Sultan Idris Shah Hospital (formerly Serdang Hospital) on Persiaran IRC3 near IOI City Mall Putrajaya.

Returning to Cyberjaya can be done through several routes through Putrajaya. One way is to take Persiaran Timur to connect to Lebuh Wadi Ehsan and then to Persiaran Selatan.

Reenter Cyberjaya from the Putrajaya-Cyberjaya Highway.

Lastly, adventurous road cyclists can do a longer 80km ride from Putrajaya’s PICC to KLIA through the towns of Dengkil and Salak Tinggi.

Break at Salak Tinggi, and continue passing by the Sepang International Circuit before getting onto Jalan Pekeliling, the road that loops around KLIA.

Riders will encounter scores of people parked by the roadside ringing the airport’s runaways, waiting to snap photos of aircraft landing and taking off.

There is even an Anjung Spotter observation deck where enthusiasts can sit and watch planes taxiing.

Head towards Sultan Abdul Samad KLIA mosque via Lebuhraya KLIA and then on to Labohan Dagang–Nilai, which is also Federal Route 32, to get back to Dengkil. From there, return to Putrajaya via the Putrajaya Challenge Park.",Lifestyle,Travel,Complimentary,Medium,,2024-08-27 00:00:00,,"CYCLISTS yearn for open, smoothly paved roads and clear skies.",https://www.thestar.com.my/lifestyle/travel/2024/08/27/the-bike-path-less-travelled,https://apicms.thestar.com.my/uploads/images/2024/08/27/2879358.JPG
1422076,UKM offshore centre opens in Indonesia,"THE new Universiti Kebangsaan Malaysia (UKM) Indonesia Offshore Centre in Jakarta will ensure that youths in our neighbouring country can pursue internationally recognised academic programmes at Malaysian public and private higher education institutions.

UKM vice-chancellor Prof Datuk Dr Mohd Ekhwan Toriman said the offshore centre, launched recently by Higher Education Minister Datuk Seri Dr Zambry Abdul Kadir, will deliver premier education across the Asian region.

The varsity, he said, has meticulously curated and selected top-tier programmes to be offered at the offshore centre.

The programmes were selected after dedicated research and collaborative workshops between UKM and its partners – Universiti Malaysia Kelantan, Universiti Sains Islam Malaysia, Universiti Utara Malaysia, Universiti Teknologi Mara, Universiti Pendidikan Sultan Idris, Multimedia University, University of Cyberjaya and Spectrum International University College – were conducted.

“UKM is the first public university to open this offshore centre.

“Alongside eight other universities, we will offer a diverse range of study programmes, including bachelor’s and master’s degrees, professional programmes, microcredentials and mobility programmes.

“These will cover various fields such as information technology, law, engineering, education, medicine and pharmacy.

“The programmes will be more flexible, focusing on courses that can be conducted online and through distance learning,” he said in a press release dated Aug 8.

He added that UKM has established itself as a front-runner in providing open and distance learning through offshore programmes.

“I believe these programmes will meet current market needs and enhance research capabilities in the future,” he said.

According to Prof Mohd Ekhwan, the offshore centre has received support from Zambry, who envisions a collaboration of public and private varsities under one roof, with all institutions sharing the same facilities and fostering cooperation rather than competition.

He added that the launch of the UKM Indonesia Offshore Centre will indirectly provide more access, data and opportunities for the ministry to explore and expand education opportunities.

“This aligns with the vision and mission of the Higher Education Ministry to provide access to quality education.

“It is also consistent with the ministry’s five main focus areas, which include the internationalisation of higher education.

“Additionally, students from across Asia can take this opportunity to pursue their studies in a new environment, gaining unique experiences and knowledge,” he concluded.",News,Education,Complimentary,Medium,,2024-08-18 00:00:00,"Universiti Kebangsaan Malaysia,UKM Indonesia Offshore Centre,Zambry,education",THE new Universiti Kebangsaan Malaysia (UKM) Indonesia Offshore Centre in Jakarta will ensure that youths in our neighbouring country can pursue internationally recognised academic programmes at Malaysian public and private higher education institutions.,https://www.thestar.com.my/news/education/2024/08/18/ukm-offshore-centre-opens-in-indonesia,https://apicms.thestar.com.my/uploads/images/2024/08/18/2864119.jpeg
